Date,Hour (HE),Day_of_Week,Is_Weekend,Week,Month,Quarter,Market_Demand_MW,Ontario_Demand_MW
18/01/2024,14,Thursday,FALSE,3,January,Q1,22494,19554
18/01/2024,15,Thursday,FALSE,3,January,Q1,21713,19214
18/01/2024,16,Thursday,FALSE,3,January,Q1,22083,19301
18/01/2024,17,Thursday,FALSE,3,January,Q1,22329,19880
18/01/2024,18,Thursday,FALSE,3,January,Q1,22739,20440
18/01/2024,19,Thursday,FALSE,3,January,Q1,22517,20306
18/01/2024,20,Thursday,FALSE,3,January,Q1,22375,20122
18/01/2024,21,Thursday,FALSE,3,January,Q1,22070,19761
18/01/2024,22,Thursday,FALSE,3,January,Q1,21048,19080
18/01/2024,23,Thursday,FALSE,3,January,Q1,20098,17850
18/01/2024,24,Thursday,FALSE,3,January,Q1,19486,16959
19/01/2024,1,Friday,FALSE,3,January,Q1,19114,16312
19/01/2024,2,Friday,FALSE,3,January,Q1,18983,15893
19/01/2024,3,Friday,FALSE,3,January,Q1,18765,15734
19/01/2024,4,Friday,FALSE,3,January,Q1,18765,15751
19/01/2024,5,Friday,FALSE,3,January,Q1,19189,16033
19/01/2024,6,Friday,FALSE,3,January,Q1,19899,16544
19/01/2024,7,Friday,FALSE,3,January,Q1,20988,17865
19/01/2024,8,Friday,FALSE,3,January,Q1,22202,19325
19/01/2024,9,Friday,FALSE,3,January,Q1,22032,19669
19/01/2024,10,Friday,FALSE,3,January,Q1,21361,19660
19/01/2024,11,Friday,FALSE,3,January,Q1,21526,19677
19/01/2024,12,Friday,FALSE,3,January,Q1,21171,19701
19/01/2024,13,Friday,FALSE,3,January,Q1,20586,19402
19/01/2024,14,Friday,FALSE,3,January,Q1,21426,19693
19/01/2024,15,Friday,FALSE,3,January,Q1,21497,19682
19/01/2024,16,Friday,FALSE,3,January,Q1,22569,19457
19/01/2024,17,Friday,FALSE,3,January,Q1,22926,19912
19/01/2024,18,Friday,FALSE,3,January,Q1,24134,20626
19/01/2024,19,Friday,FALSE,3,January,Q1,23984,20505
19/01/2024,20,Friday,FALSE,3,January,Q1,23834,20399
19/01/2024,21,Friday,FALSE,3,January,Q1,23730,20295
19/01/2024,22,Friday,FALSE,3,January,Q1,22556,19373
19/01/2024,23,Friday,FALSE,3,January,Q1,21173,18479
19/01/2024,24,Friday,FALSE,3,January,Q1,20382,17700
20/01/2024,1,Saturday,TRUE,3,January,Q1,20075,17158
20/01/2024,2,Saturday,TRUE,3,January,Q1,19579,16709
20/01/2024,3,Saturday,TRUE,3,January,Q1,19044,16441
20/01/2024,4,Saturday,TRUE,3,January,Q1,18588,16411
20/01/2024,5,Saturday,TRUE,3,January,Q1,18774,16473
20/01/2024,6,Saturday,TRUE,3,January,Q1,18869,16567
20/01/2024,7,Saturday,TRUE,3,January,Q1,19310,16943
20/01/2024,8,Saturday,TRUE,3,January,Q1,20054,17704
20/01/2024,9,Saturday,TRUE,3,January,Q1,21101,18315
20/01/2024,10,Saturday,TRUE,3,January,Q1,21741,18926
20/01/2024,11,Saturday,TRUE,3,January,Q1,22331,19331
20/01/2024,12,Saturday,TRUE,3,January,Q1,22607,19555
20/01/2024,13,Saturday,TRUE,3,January,Q1,22710,19315
20/01/2024,14,Saturday,TRUE,3,January,Q1,22889,19089
20/01/2024,15,Saturday,TRUE,3,January,Q1,22504,19132
20/01/2024,16,Saturday,TRUE,3,January,Q1,22725,19362
20/01/2024,17,Saturday,TRUE,3,January,Q1,22577,19631
20/01/2024,18,Saturday,TRUE,3,January,Q1,23840,20226
20/01/2024,19,Saturday,TRUE,3,January,Q1,23797,20196
20/01/2024,20,Saturday,TRUE,3,January,Q1,23497,19780
20/01/2024,21,Saturday,TRUE,3,January,Q1,23287,19331
20/01/2024,22,Saturday,TRUE,3,January,Q1,22587,18654
20/01/2024,23,Saturday,TRUE,3,January,Q1,21083,17636
20/01/2024,24,Saturday,TRUE,3,January,Q1,20386,16996
21/01/2024,1,Sunday,TRUE,3,January,Q1,20299,16560
21/01/2024,2,Sunday,TRUE,3,January,Q1,19634,16245
21/01/2024,3,Sunday,TRUE,3,January,Q1,19534,16033
21/01/2024,4,Sunday,TRUE,3,January,Q1,19710,15957
21/01/2024,5,Sunday,TRUE,3,January,Q1,19652,15907
21/01/2024,6,Sunday,TRUE,3,January,Q1,19624,15871
21/01/2024,7,Sunday,TRUE,3,January,Q1,20090,16309
21/01/2024,8,Sunday,TRUE,3,January,Q1,20963,16980
21/01/2024,9,Sunday,TRUE,3,January,Q1,21323,17433
21/01/2024,10,Sunday,TRUE,3,January,Q1,21285,17787
21/01/2024,11,Sunday,TRUE,3,January,Q1,21065,17829
21/01/2024,12,Sunday,TRUE,3,January,Q1,20705,17558
21/01/2024,13,Sunday,TRUE,3,January,Q1,20829,17474
21/01/2024,14,Sunday,TRUE,3,January,Q1,20625,17352
21/01/2024,15,Sunday,TRUE,3,January,Q1,20529,17396
21/01/2024,16,Sunday,TRUE,3,January,Q1,20933,17902
21/01/2024,17,Sunday,TRUE,3,January,Q1,21569,18633
21/01/2024,18,Sunday,TRUE,3,January,Q1,22618,19544
21/01/2024,19,Sunday,TRUE,3,January,Q1,22718,19495
21/01/2024,20,Sunday,TRUE,3,January,Q1,22492,19032
21/01/2024,21,Sunday,TRUE,3,January,Q1,22239,18714
21/01/2024,22,Sunday,TRUE,3,January,Q1,21612,18133
21/01/2024,23,Sunday,TRUE,3,January,Q1,20504,17225
21/01/2024,24,Sunday,TRUE,3,January,Q1,19587,16338
22/01/2024,1,Monday,FALSE,4,January,Q1,19010,15691
22/01/2024,2,Monday,FALSE,4,January,Q1,18849,15408
22/01/2024,3,Monday,FALSE,4,January,Q1,18794,15321
22/01/2024,4,Monday,FALSE,4,January,Q1,18959,15358
22/01/2024,5,Monday,FALSE,4,January,Q1,19089,15543
22/01/2024,6,Monday,FALSE,4,January,Q1,19266,16077
22/01/2024,7,Monday,FALSE,4,January,Q1,20521,17274
22/01/2024,8,Monday,FALSE,4,January,Q1,22061,18662
22/01/2024,9,Monday,FALSE,4,January,Q1,22256,18929
22/01/2024,10,Monday,FALSE,4,January,Q1,22138,19000
22/01/2024,11,Monday,FALSE,4,January,Q1,22112,19046
22/01/2024,12,Monday,FALSE,4,January,Q1,22585,19490
22/01/2024,13,Monday,FALSE,4,January,Q1,22235,19322
22/01/2024,14,Monday,FALSE,4,January,Q1,22410,19482
22/01/2024,15,Monday,FALSE,4,January,Q1,22461,19472
22/01/2024,16,Monday,FALSE,4,January,Q1,22428,19472
22/01/2024,17,Monday,FALSE,4,January,Q1,22805,19819
22/01/2024,18,Monday,FALSE,4,January,Q1,23938,20368
22/01/2024,19,Monday,FALSE,4,January,Q1,23327,20139
22/01/2024,20,Monday,FALSE,4,January,Q1,23017,19937
22/01/2024,21,Monday,FALSE,4,January,Q1,21948,19386
22/01/2024,22,Monday,FALSE,4,January,Q1,21111,18641
22/01/2024,23,Monday,FALSE,4,January,Q1,20139,17606
22/01/2024,24,Monday,FALSE,4,January,Q1,19182,16633
23/01/2024,1,Tuesday,FALSE,4,January,Q1,19197,16124
23/01/2024,2,Tuesday,FALSE,4,January,Q1,18935,15697
23/01/2024,3,Tuesday,FALSE,4,January,Q1,18951,15600
23/01/2024,4,Tuesday,FALSE,4,January,Q1,18818,15518
23/01/2024,5,Tuesday,FALSE,4,January,Q1,18734,15750
23/01/2024,6,Tuesday,FALSE,4,January,Q1,19261,16163
23/01/2024,7,Tuesday,FALSE,4,January,Q1,19964,17251
23/01/2024,8,Tuesday,FALSE,4,January,Q1,20694,18494
23/01/2024,9,Tuesday,FALSE,4,January,Q1,20941,18922
23/01/2024,10,Tuesday,FALSE,4,January,Q1,21053,19081
23/01/2024,11,Tuesday,FALSE,4,January,Q1,20870,19147
23/01/2024,12,Tuesday,FALSE,4,January,Q1,21374,19228
23/01/2024,13,Tuesday,FALSE,4,January,Q1,21199,19017
23/01/2024,14,Tuesday,FALSE,4,January,Q1,20763,18928
23/01/2024,15,Tuesday,FALSE,4,January,Q1,20664,18972
23/01/2024,16,Tuesday,FALSE,4,January,Q1,21007,19157
23/01/2024,17,Tuesday,FALSE,4,January,Q1,21816,19611
23/01/2024,18,Tuesday,FALSE,4,January,Q1,21669,19925
23/01/2024,19,Tuesday,FALSE,4,January,Q1,21920,19755
23/01/2024,20,Tuesday,FALSE,4,January,Q1,21473,19719
23/01/2024,21,Tuesday,FALSE,4,January,Q1,20769,19248
23/01/2024,22,Tuesday,FALSE,4,January,Q1,20349,18601
23/01/2024,23,Tuesday,FALSE,4,January,Q1,19850,17514
23/01/2024,24,Tuesday,FALSE,4,January,Q1,19222,16494
24/01/2024,1,Wednesday,FALSE,4,January,Q1,18171,15759
24/01/2024,2,Wednesday,FALSE,4,January,Q1,17740,15515
24/01/2024,3,Wednesday,FALSE,4,January,Q1,17841,15219
24/01/2024,4,Wednesday,FALSE,4,January,Q1,17700,15235
24/01/2024,5,Wednesday,FALSE,4,January,Q1,18148,15443
24/01/2024,6,Wednesday,FALSE,4,January,Q1,18233,15772
24/01/2024,7,Wednesday,FALSE,4,January,Q1,18965,16864
24/01/2024,8,Wednesday,FALSE,4,January,Q1,20261,18210
24/01/2024,9,Wednesday,FALSE,4,January,Q1,20580,18714
24/01/2024,10,Wednesday,FALSE,4,January,Q1,20312,18807
24/01/2024,11,Wednesday,FALSE,4,January,Q1,19512,18955
24/01/2024,12,Wednesday,FALSE,4,January,Q1,19966,19079
24/01/2024,13,Wednesday,FALSE,4,January,Q1,19969,19182
24/01/2024,14,Wednesday,FALSE,4,January,Q1,19973,19195
24/01/2024,15,Wednesday,FALSE,4,January,Q1,19853,19137
24/01/2024,16,Wednesday,FALSE,4,January,Q1,19845,19265
24/01/2024,17,Wednesday,FALSE,4,January,Q1,20326,19588
24/01/2024,18,Wednesday,FALSE,4,January,Q1,20442,20006
24/01/2024,19,Wednesday,FALSE,4,January,Q1,20120,19472
24/01/2024,20,Wednesday,FALSE,4,January,Q1,19846,19085
24/01/2024,21,Wednesday,FALSE,4,January,Q1,19793,18877
24/01/2024,22,Wednesday,FALSE,4,January,Q1,19370,18248
24/01/2024,23,Wednesday,FALSE,4,January,Q1,18670,17124
24/01/2024,24,Wednesday,FALSE,4,January,Q1,17943,16080
25/01/2024,1,Thursday,FALSE,4,January,Q1,17171,15339
25/01/2024,2,Thursday,FALSE,4,January,Q1,16718,14921
25/01/2024,3,Thursday,FALSE,4,January,Q1,16614,14819
25/01/2024,4,Thursday,FALSE,4,January,Q1,16819,14693
25/01/2024,5,Thursday,FALSE,4,January,Q1,17102,14884
25/01/2024,6,Thursday,FALSE,4,January,Q1,17461,15349
25/01/2024,7,Thursday,FALSE,4,January,Q1,18092,16438
25/01/2024,8,Thursday,FALSE,4,January,Q1,19158,17680
25/01/2024,9,Thursday,FALSE,4,January,Q1,19188,18201
25/01/2024,10,Thursday,FALSE,4,January,Q1,19250,18307
25/01/2024,11,Thursday,FALSE,4,January,Q1,19244,18316
25/01/2024,12,Thursday,FALSE,4,January,Q1,19207,18358
25/01/2024,13,Thursday,FALSE,4,January,Q1,19109,18247
25/01/2024,14,Thursday,FALSE,4,January,Q1,18928,18157
25/01/2024,15,Thursday,FALSE,4,January,Q1,18865,18093
25/01/2024,16,Thursday,FALSE,4,January,Q1,19594,18286
25/01/2024,17,Thursday,FALSE,4,January,Q1,19748,18671
25/01/2024,18,Thursday,FALSE,4,January,Q1,20095,19021
25/01/2024,19,Thursday,FALSE,4,January,Q1,19980,18790
25/01/2024,20,Thursday,FALSE,4,January,Q1,19975,18424
25/01/2024,21,Thursday,FALSE,4,January,Q1,19420,17962
25/01/2024,22,Thursday,FALSE,4,January,Q1,19079,17289
25/01/2024,23,Thursday,FALSE,4,January,Q1,18404,16335
25/01/2024,24,Thursday,FALSE,4,January,Q1,18039,15392
26/01/2024,1,Friday,FALSE,4,January,Q1,17705,14887
26/01/2024,2,Friday,FALSE,4,January,Q1,16899,14573
26/01/2024,3,Friday,FALSE,4,January,Q1,16702,14302
26/01/2024,4,Friday,FALSE,4,January,Q1,16949,14443
26/01/2024,5,Friday,FALSE,4,January,Q1,17812,14815
26/01/2024,6,Friday,FALSE,4,January,Q1,18005,15360
26/01/2024,7,Friday,FALSE,4,January,Q1,18716,16621
26/01/2024,8,Friday,FALSE,4,January,Q1,19985,17689
26/01/2024,9,Friday,FALSE,4,January,Q1,19888,18300
26/01/2024,10,Friday,FALSE,4,January,Q1,19975,18457
26/01/2024,11,Friday,FALSE,4,January,Q1,20625,18605
26/01/2024,12,Friday,FALSE,4,January,Q1,20681,18560
26/01/2024,13,Friday,FALSE,4,January,Q1,20343,18197
26/01/2024,14,Friday,FALSE,4,January,Q1,20590,18269
26/01/2024,15,Friday,FALSE,4,January,Q1,20512,18197
26/01/2024,16,Friday,FALSE,4,January,Q1,20468,18202
26/01/2024,17,Friday,FALSE,4,January,Q1,20649,18539
26/01/2024,18,Friday,FALSE,4,January,Q1,20817,18870
26/01/2024,19,Friday,FALSE,4,January,Q1,20669,18609
26/01/2024,20,Friday,FALSE,4,January,Q1,20721,18305
26/01/2024,21,Friday,FALSE,4,January,Q1,20614,18015
26/01/2024,22,Friday,FALSE,4,January,Q1,19771,17488
26/01/2024,23,Friday,FALSE,4,January,Q1,18508,16454
26/01/2024,24,Friday,FALSE,4,January,Q1,17365,15447
27/01/2024,1,Saturday,TRUE,4,January,Q1,16689,14751
27/01/2024,2,Saturday,TRUE,4,January,Q1,16447,14327
27/01/2024,3,Saturday,TRUE,4,January,Q1,16557,14018
27/01/2024,4,Saturday,TRUE,4,January,Q1,16552,13950
27/01/2024,5,Saturday,TRUE,4,January,Q1,16467,14005
27/01/2024,6,Saturday,TRUE,4,January,Q1,16695,14283
27/01/2024,7,Saturday,TRUE,4,January,Q1,17023,14858
27/01/2024,8,Saturday,TRUE,4,January,Q1,18064,15661
27/01/2024,9,Saturday,TRUE,4,January,Q1,19177,16451
27/01/2024,10,Saturday,TRUE,4,January,Q1,19440,16890
27/01/2024,11,Saturday,TRUE,4,January,Q1,19102,17160
27/01/2024,12,Saturday,TRUE,4,January,Q1,19486,17448
27/01/2024,13,Saturday,TRUE,4,January,Q1,19471,17328
27/01/2024,14,Saturday,TRUE,4,January,Q1,19740,17438
27/01/2024,15,Saturday,TRUE,4,January,Q1,19534,17389
27/01/2024,16,Saturday,TRUE,4,January,Q1,19577,17470
27/01/2024,17,Saturday,TRUE,4,January,Q1,19384,17596
27/01/2024,18,Saturday,TRUE,4,January,Q1,19310,17825
27/01/2024,19,Saturday,TRUE,4,January,Q1,19623,17595
27/01/2024,20,Saturday,TRUE,4,January,Q1,19595,17176
27/01/2024,21,Saturday,TRUE,4,January,Q1,19297,16696
27/01/2024,22,Saturday,TRUE,4,January,Q1,18328,16197
27/01/2024,23,Saturday,TRUE,4,January,Q1,17941,15428
27/01/2024,24,Saturday,TRUE,4,January,Q1,17497,14830
28/01/2024,1,Sunday,TRUE,4,January,Q1,17578,14780
28/01/2024,2,Sunday,TRUE,4,January,Q1,16810,13971
28/01/2024,3,Sunday,TRUE,4,January,Q1,16514,13695
28/01/2024,4,Sunday,TRUE,4,January,Q1,16526,13529
28/01/2024,5,Sunday,TRUE,4,January,Q1,16442,13527
28/01/2024,6,Sunday,TRUE,4,January,Q1,16750,13718
28/01/2024,7,Sunday,TRUE,4,January,Q1,17340,14281
28/01/2024,8,Sunday,TRUE,4,January,Q1,18043,14979
28/01/2024,9,Sunday,TRUE,4,January,Q1,18542,15577
28/01/2024,10,Sunday,TRUE,4,January,Q1,18887,16031
28/01/2024,11,Sunday,TRUE,4,January,Q1,19305,16509
28/01/2024,12,Sunday,TRUE,4,January,Q1,19987,17042
28/01/2024,13,Sunday,TRUE,4,January,Q1,20220,17277
28/01/2024,14,Sunday,TRUE,4,January,Q1,20087,17145
28/01/2024,15,Sunday,TRUE,4,January,Q1,20198,17113
28/01/2024,16,Sunday,TRUE,4,January,Q1,20503,17357
28/01/2024,17,Sunday,TRUE,4,January,Q1,21016,17683
28/01/2024,18,Sunday,TRUE,4,January,Q1,21583,18336
28/01/2024,19,Sunday,TRUE,4,January,Q1,21886,18303
28/01/2024,20,Sunday,TRUE,4,January,Q1,21434,17974
28/01/2024,21,Sunday,TRUE,4,January,Q1,20651,17490
28/01/2024,22,Sunday,TRUE,4,January,Q1,19458,16886
28/01/2024,23,Sunday,TRUE,4,January,Q1,18774,16062
28/01/2024,24,Sunday,TRUE,4,January,Q1,18229,15478
29/01/2024,1,Monday,FALSE,5,January,Q1,17255,14886
29/01/2024,2,Monday,FALSE,5,January,Q1,16896,14398
29/01/2024,3,Monday,FALSE,5,January,Q1,17055,14206
29/01/2024,4,Monday,FALSE,5,January,Q1,17216,14254
29/01/2024,5,Monday,FALSE,5,January,Q1,17338,14497
29/01/2024,6,Monday,FALSE,5,January,Q1,17910,14980
29/01/2024,7,Monday,FALSE,5,January,Q1,19623,16407
29/01/2024,8,Monday,FALSE,5,January,Q1,21108,18137
29/01/2024,9,Monday,FALSE,5,January,Q1,20954,18469
29/01/2024,10,Monday,FALSE,5,January,Q1,20733,18393
29/01/2024,11,Monday,FALSE,5,January,Q1,20684,18313
29/01/2024,12,Monday,FALSE,5,January,Q1,20491,18045
29/01/2024,13,Monday,FALSE,5,January,Q1,20322,17808
29/01/2024,14,Monday,FALSE,5,January,Q1,19929,17474
29/01/2024,15,Monday,FALSE,5,January,Q1,19964,17335
29/01/2024,16,Monday,FALSE,5,January,Q1,19709,17355
29/01/2024,17,Monday,FALSE,5,January,Q1,20530,17860
29/01/2024,18,Monday,FALSE,5,January,Q1,22013,18857
29/01/2024,19,Monday,FALSE,5,January,Q1,22070,18978
29/01/2024,20,Monday,FALSE,5,January,Q1,21704,18633
29/01/2024,21,Monday,FALSE,5,January,Q1,21160,18256
29/01/2024,22,Monday,FALSE,5,January,Q1,20940,17605
29/01/2024,23,Monday,FALSE,5,January,Q1,19549,16571
29/01/2024,24,Monday,FALSE,5,January,Q1,18733,15676
30/01/2024,1,Tuesday,FALSE,5,January,Q1,18139,14925
30/01/2024,2,Tuesday,FALSE,5,January,Q1,17768,14536
30/01/2024,3,Tuesday,FALSE,5,January,Q1,17781,14491
30/01/2024,4,Tuesday,FALSE,5,January,Q1,17821,14354
30/01/2024,5,Tuesday,FALSE,5,January,Q1,17917,14534
30/01/2024,6,Tuesday,FALSE,5,January,Q1,18504,15004
30/01/2024,7,Tuesday,FALSE,5,January,Q1,19642,16221
30/01/2024,8,Tuesday,FALSE,5,January,Q1,21411,17821
30/01/2024,9,Tuesday,FALSE,5,January,Q1,21874,18360
30/01/2024,10,Tuesday,FALSE,5,January,Q1,21842,18295
30/01/2024,11,Tuesday,FALSE,5,January,Q1,21695,18412
30/01/2024,12,Tuesday,FALSE,5,January,Q1,21575,18617
30/01/2024,13,Tuesday,FALSE,5,January,Q1,21852,18735
30/01/2024,14,Tuesday,FALSE,5,January,Q1,21772,18795
30/01/2024,15,Tuesday,FALSE,5,January,Q1,21711,18715
30/01/2024,16,Tuesday,FALSE,5,January,Q1,21722,18935
30/01/2024,17,Tuesday,FALSE,5,January,Q1,21842,19051
30/01/2024,18,Tuesday,FALSE,5,January,Q1,22658,19401
30/01/2024,19,Tuesday,FALSE,5,January,Q1,22180,19327
30/01/2024,20,Tuesday,FALSE,5,January,Q1,21435,18778
30/01/2024,21,Tuesday,FALSE,5,January,Q1,20910,18542
30/01/2024,22,Tuesday,FALSE,5,January,Q1,20827,18017
30/01/2024,23,Tuesday,FALSE,5,January,Q1,19676,16913
30/01/2024,24,Tuesday,FALSE,5,January,Q1,19360,15996
31/01/2024,1,Wednesday,FALSE,5,January,Q1,18477,15378
31/01/2024,2,Wednesday,FALSE,5,January,Q1,17979,14782
31/01/2024,3,Wednesday,FALSE,5,January,Q1,18013,14700
31/01/2024,4,Wednesday,FALSE,5,January,Q1,17934,14603
31/01/2024,5,Wednesday,FALSE,5,January,Q1,18087,14763
31/01/2024,6,Wednesday,FALSE,5,January,Q1,18423,15188
31/01/2024,7,Wednesday,FALSE,5,January,Q1,19583,16456
31/01/2024,8,Wednesday,FALSE,5,January,Q1,20600,17718
31/01/2024,9,Wednesday,FALSE,5,January,Q1,20837,18065
31/01/2024,10,Wednesday,FALSE,5,January,Q1,20594,17959
31/01/2024,11,Wednesday,FALSE,5,January,Q1,21088,18018
31/01/2024,12,Wednesday,FALSE,5,January,Q1,21041,18029
31/01/2024,13,Wednesday,FALSE,5,January,Q1,20988,17883
31/01/2024,14,Wednesday,FALSE,5,January,Q1,21055,17788
31/01/2024,15,Wednesday,FALSE,5,January,Q1,20885,17795
31/01/2024,16,Wednesday,FALSE,5,January,Q1,20749,17954
31/01/2024,17,Wednesday,FALSE,5,January,Q1,21266,18506
31/01/2024,18,Wednesday,FALSE,5,January,Q1,21893,18914
31/01/2024,19,Wednesday,FALSE,5,January,Q1,21748,18598
31/01/2024,20,Wednesday,FALSE,5,January,Q1,21385,18098
31/01/2024,21,Wednesday,FALSE,5,January,Q1,20963,17672
31/01/2024,22,Wednesday,FALSE,5,January,Q1,20401,17007
31/01/2024,23,Wednesday,FALSE,5,January,Q1,19677,16212
31/01/2024,24,Wednesday,FALSE,5,January,Q1,18598,15246
01/02/2024,1,Thursday,FALSE,5,February,Q1,17316,14571
01/02/2024,2,Thursday,FALSE,5,February,Q1,17344,14378
01/02/2024,3,Thursday,FALSE,5,February,Q1,17588,14302
01/02/2024,4,Thursday,FALSE,5,February,Q1,17337,14200
01/02/2024,5,Thursday,FALSE,5,February,Q1,17400,14244
01/02/2024,6,Thursday,FALSE,5,February,Q1,18005,14791
01/02/2024,7,Thursday,FALSE,5,February,Q1,19128,15966
01/02/2024,8,Thursday,FALSE,5,February,Q1,20518,17206
01/02/2024,9,Thursday,FALSE,5,February,Q1,20722,17709
01/02/2024,10,Thursday,FALSE,5,February,Q1,20821,17800
01/02/2024,11,Thursday,FALSE,5,February,Q1,20737,17887
01/02/2024,12,Thursday,FALSE,5,February,Q1,20345,17866
01/02/2024,13,Thursday,FALSE,5,February,Q1,20302,17785
01/02/2024,14,Thursday,FALSE,5,February,Q1,20413,17875
01/02/2024,15,Thursday,FALSE,5,February,Q1,20222,17869
01/02/2024,16,Thursday,FALSE,5,February,Q1,20230,18115
01/02/2024,17,Thursday,FALSE,5,February,Q1,20419,18524
01/02/2024,18,Thursday,FALSE,5,February,Q1,20536,18867
01/02/2024,19,Thursday,FALSE,5,February,Q1,20673,18674
01/02/2024,20,Thursday,FALSE,5,February,Q1,20235,18177
01/02/2024,21,Thursday,FALSE,5,February,Q1,20736,18216
01/02/2024,22,Thursday,FALSE,5,February,Q1,19783,17224
01/02/2024,23,Thursday,FALSE,5,February,Q1,18395,16065
01/02/2024,24,Thursday,FALSE,5,February,Q1,17737,15248
02/02/2024,1,Friday,FALSE,5,February,Q1,17497,14979
02/02/2024,2,Friday,FALSE,5,February,Q1,16632,14402
02/02/2024,3,Friday,FALSE,5,February,Q1,16421,14093
02/02/2024,4,Friday,FALSE,5,February,Q1,16568,14035
02/02/2024,5,Friday,FALSE,5,February,Q1,17083,14248
02/02/2024,6,Friday,FALSE,5,February,Q1,17779,14794
02/02/2024,7,Friday,FALSE,5,February,Q1,19631,16172
02/02/2024,8,Friday,FALSE,5,February,Q1,20890,17394
02/02/2024,9,Friday,FALSE,5,February,Q1,21116,17847
02/02/2024,10,Friday,FALSE,5,February,Q1,20904,17916
02/02/2024,11,Friday,FALSE,5,February,Q1,20199,17681
02/02/2024,12,Friday,FALSE,5,February,Q1,20322,17460
02/02/2024,13,Friday,FALSE,5,February,Q1,19973,17098
02/02/2024,14,Friday,FALSE,5,February,Q1,19768,17041
02/02/2024,15,Friday,FALSE,5,February,Q1,19787,17118
02/02/2024,16,Friday,FALSE,5,February,Q1,19911,17335
02/02/2024,17,Friday,FALSE,5,February,Q1,20344,17863
02/02/2024,18,Friday,FALSE,5,February,Q1,21053,18452
02/02/2024,19,Friday,FALSE,5,February,Q1,21080,18869
02/02/2024,20,Friday,FALSE,5,February,Q1,20346,18247
02/02/2024,21,Friday,FALSE,5,February,Q1,19849,17983
02/02/2024,22,Friday,FALSE,5,February,Q1,19543,17468
02/02/2024,23,Friday,FALSE,5,February,Q1,18789,16606
02/02/2024,24,Friday,FALSE,5,February,Q1,18180,15851
03/02/2024,1,Saturday,TRUE,5,February,Q1,17792,15287
03/02/2024,2,Saturday,TRUE,5,February,Q1,17423,14920
03/02/2024,3,Saturday,TRUE,5,February,Q1,17204,14637
03/02/2024,4,Saturday,TRUE,5,February,Q1,17353,14537
03/02/2024,5,Saturday,TRUE,5,February,Q1,17615,14644
03/02/2024,6,Saturday,TRUE,5,February,Q1,17846,15055
03/02/2024,7,Saturday,TRUE,5,February,Q1,18357,15684
03/02/2024,8,Saturday,TRUE,5,February,Q1,19467,16440
03/02/2024,9,Saturday,TRUE,5,February,Q1,19298,16661
03/02/2024,10,Saturday,TRUE,5,February,Q1,18904,16613
03/02/2024,11,Saturday,TRUE,5,February,Q1,18963,16483
03/02/2024,12,Saturday,TRUE,5,February,Q1,18465,16192
03/02/2024,13,Saturday,TRUE,5,February,Q1,18118,16143
03/02/2024,14,Saturday,TRUE,5,February,Q1,17609,15897
03/02/2024,15,Saturday,TRUE,5,February,Q1,17361,15817
03/02/2024,16,Saturday,TRUE,5,February,Q1,17633,16097
03/02/2024,17,Saturday,TRUE,5,February,Q1,18603,16757
03/02/2024,18,Saturday,TRUE,5,February,Q1,19985,17637
03/02/2024,19,Saturday,TRUE,5,February,Q1,20694,18257
03/02/2024,20,Saturday,TRUE,5,February,Q1,20304,17561
03/02/2024,21,Saturday,TRUE,5,February,Q1,20130,17141
03/02/2024,22,Saturday,TRUE,5,February,Q1,19526,16627
03/02/2024,23,Saturday,TRUE,5,February,Q1,18389,15926
03/02/2024,24,Saturday,TRUE,5,February,Q1,18245,15215
04/02/2024,1,Sunday,TRUE,5,February,Q1,17736,14757
04/02/2024,2,Sunday,TRUE,5,February,Q1,16991,14493
04/02/2024,3,Sunday,TRUE,5,February,Q1,16981,14193
04/02/2024,4,Sunday,TRUE,5,February,Q1,17349,14366
04/02/2024,5,Sunday,TRUE,5,February,Q1,17477,14546
04/02/2024,6,Sunday,TRUE,5,February,Q1,17494,14705
04/02/2024,7,Sunday,TRUE,5,February,Q1,18074,15164
04/02/2024,8,Sunday,TRUE,5,February,Q1,18510,15633
04/02/2024,9,Sunday,TRUE,5,February,Q1,18436,16036
04/02/2024,10,Sunday,TRUE,5,February,Q1,18222,16224
04/02/2024,11,Sunday,TRUE,5,February,Q1,18004,15877
04/02/2024,12,Sunday,TRUE,5,February,Q1,17418,15562
04/02/2024,13,Sunday,TRUE,5,February,Q1,16956,15218
04/02/2024,14,Sunday,TRUE,5,February,Q1,16227,15016
04/02/2024,15,Sunday,TRUE,5,February,Q1,16220,14921
04/02/2024,16,Sunday,TRUE,5,February,Q1,16740,15451
04/02/2024,17,Sunday,TRUE,5,February,Q1,18323,16494
04/02/2024,18,Sunday,TRUE,5,February,Q1,19909,17809
04/02/2024,19,Sunday,TRUE,5,February,Q1,20441,18154
04/02/2024,20,Sunday,TRUE,5,February,Q1,20439,18027
04/02/2024,21,Sunday,TRUE,5,February,Q1,20235,17649
04/02/2024,22,Sunday,TRUE,5,February,Q1,19648,17018
